cpu,mem,disk,net,mid,cost
4,16,120,12,v_1865,0.192
4,16,120,12,v_1866,0.192
4,16,120,12,v_1867,0.192
4,16,120,12,v_1868,0.192
4,16,120,12,v_1869,0.192
4,16,120,12,v_1870,0.192
4,16,120,12,v_1871,0.192
4,16,120,12,v_1872,0.192
4,16,120,12,v_1873,0.192
4,16,120,12,v_1874,0.192
4,16,120,12,v_1875,0.192
4,16,120,12,v_1876,0.192
4,16,120,12,v_1877,0.192
4,16,120,12,v_1878,0.192
4,16,120,12,v_1879,0.192
4,16,120,12,v_1880,0.192
4,16,120,12,v_1881,0.192
4,16,120,12,v_1882,0.192
4,16,120,12,v_1883,0.192
4,16,120,12,v_1884,0.192
4,16,120,12,v_1885,0.192
4,16,120,12,v_1886,0.192
4,16,120,12,v_1887,0.192
4,16,120,12,v_1888,0.192
4,16,120,12,v_1889,0.192
4,16,120,12,v_1890,0.192
4,16,120,12,v_1891,0.192
4,16,120,12,v_1892,0.192
4,16,120,12,v_1893,0.192
4,16,120,12,v_1894,0.192
4,16,120,12,v_1895,0.192
4,16,120,12,v_1896,0.192
4,16,120,12,v_1897,0.192
4,16,120,12,v_1898,0.192
4,16,120,12,v_1899,0.192
4,16,120,12,v_1900,0.192
4,16,120,12,v_1901,0.192
4,16,120,12,v_1902,0.192
4,16,120,12,v_1903,0.192
4,16,120,12,v_1904,0.192
4,16,120,12,v_1905,0.192
4,16,120,12,v_1906,0.192
4,16,120,12,v_1907,0.192
4,16,120,12,v_1908,0.192
4,16,120,12,v_1909,0.192
4,16,120,12,v_1910,0.192
4,16,120,12,v_1911,0.192
4,16,120,12,v_1912,0.192
4,16,120,12,v_1913,0.192
4,16,120,12,v_1914,0.192
4,16,120,12,v_1915,0.192
4,16,120,12,v_1916,0.192
4,16,120,12,v_1917,0.192
4,16,120,12,v_1918,0.192
4,16,120,12,v_1919,0.192
4,16,120,12,v_1920,0.192
4,16,120,12,v_1921,0.192
4,16,120,12,v_1922,0.192
4,16,120,12,v_1923,0.192
4,16,120,12,v_1924,0.192
4,16,120,12,v_1925,0.192
4,16,120,12,v_1926,0.192
4,16,120,12,v_1927,0.192
4,16,120,12,v_1928,0.192
4,16,120,12,v_1929,0.192
4,16,120,12,v_1930,0.192
4,16,120,12,v_1931,0.192
4,16,120,12,v_1932,0.192
4,16,120,12,v_1933,0.192
4,16,120,12,v_1934,0.192
4,16,120,12,v_1935,0.192
4,16,120,12,v_1936,0.192
4,16,120,12,v_1937,0.192
4,16,120,12,v_1938,0.192
4,16,120,12,v_1939,0.192
4,16,120,12,v_1940,0.192
4,16,120,12,v_1941,0.192
4,16,120,12,v_1942,0.192
4,16,120,12,v_1943,0.192
4,16,120,12,v_1944,0.192
4,16,120,12,v_1945,0.192
4,16,120,12,v_1946,0.192
4,16,120,12,v_1947,0.192
4,16,120,12,v_1948,0.192
4,16,120,12,v_1949,0.192
4,16,120,12,v_1950,0.192
4,16,120,12,v_1951,0.192
4,16,120,12,v_1952,0.192
4,16,120,12,v_1953,0.192
4,16,120,12,v_1954,0.192
4,16,120,12,v_1955,0.192
4,16,120,12,v_1956,0.192
4,16,120,12,v_1957,0.192
4,16,120,12,v_1958,0.192
4,16,120,12,v_1959,0.192
4,16,120,12,v_1960,0.192
4,16,120,12,v_1961,0.192
4,16,120,12,v_1962,0.192
4,16,120,12,v_1963,0.192
4,16,120,12,v_1964,0.192
4,16,120,12,v_1965,0.192
4,16,120,12,v_1966,0.192
4,16,120,12,v_1967,0.192
4,16,120,12,v_1968,0.192
4,16,120,12,v_1969,0.192
4,16,120,12,v_1970,0.192
4,16,120,12,v_1971,0.192
4,16,120,12,v_1972,0.192
4,16,120,12,v_1973,0.192
4,16,120,12,v_1974,0.192
4,16,120,12,v_1975,0.192
4,16,120,12,v_1976,0.192
4,16,120,12,v_1977,0.192
4,16,120,12,v_1978,0.192
4,16,120,12,v_1979,0.192
4,16,120,12,v_1980,0.192
4,16,120,12,v_1981,0.192
4,16,120,12,v_1982,0.192
4,16,120,12,v_1983,0.192
4,16,120,12,v_1984,0.192
4,16,120,12,v_1985,0.192
4,16,120,12,v_1986,0.192
4,16,120,12,v_1987,0.192
4,16,120,12,v_1988,0.192
4,16,120,12,v_1989,0.192
4,16,120,12,v_1990,0.192
4,16,120,12,v_1991,0.192
4,16,120,12,v_1992,0.192
4,16,120,12,v_1993,0.192
4,16,120,12,v_1994,0.192
4,16,120,12,v_1995,0.192
4,16,120,12,v_1996,0.192
4,16,120,12,v_1997,0.192
4,16,120,12,v_1998,0.192
4,16,120,12,v_1999,0.192
4,16,120,12,v_2000,0.192
4,16,120,12,v_2001,0.192
4,16,120,12,v_2002,0.192
4,16,120,12,v_2003,0.192
4,16,120,12,v_2004,0.192
4,16,120,12,v_2005,0.192
4,16,120,12,v_2006,0.192
4,16,120,12,v_2007,0.192
4,16,120,12,v_2008,0.192
4,16,120,12,v_2009,0.192
4,16,120,12,v_2010,0.192
4,16,120,12,v_2011,0.192
4,16,120,12,v_2012,0.192
4,16,120,12,v_2013,0.192
4,16,120,12,v_2014,0.192
4,16,120,12,v_2015,0.192
4,16,120,12,v_2016,0.192
4,16,120,12,v_2017,0.192
4,16,120,12,v_2018,0.192
4,16,120,12,v_2019,0.192
4,16,120,12,v_2020,0.192
4,16,120,12,v_2021,0.192
4,16,120,12,v_2022,0.192
4,16,120,12,v_2023,0.192
